59,08
74,04
04,74
20,99
25,86
93,54
80,87
66,89
47,17
91,52
19,76
07,37
81,34
76,35
13,26
86,19
62,32
61,35
74,37
51,97
69,74
36,93
61,87
96,65
50,93
36,92
98,49
80,73
75,51
89,67
05,67
61,56
43,02
71,78
36,29
60,25
38,02
08,85
62,03
92,77
27,33
16,58
66,38
79,46
22,96
04,61
21,99
66,20
83,12
98,53
11,25
82,33
28,22
07,67
98,18
82,84
23,44
68,58
18,83
13,08
76,47
12,47
36,16
74,02
07,48
72,36
69,04
71,09
84,24
93,13
93,79
42,41
40,11
89,64
41,59
05,44
12,36
18,28
93,06
79,26
63,96
58,81
26,55
66,78
34,99
98,73
00,38
15,79
96,52
55,69
89,37
21,97
93,45
75,66
71,25
76,66
87,96
19,56
13,37
86,78
07,91
09,53
05,95
67,03
91,03
29,36
62,89
33,40
57,43
27,09
52,46
94,61
71,87
78,40
72,62
80,74
82,80
65,14
87,91
11,65
02,71
03,91
34,79
71,66
42,48
81,87
60,29
33,82
10,97
54,46
34,33
00,61
26,41
43,11
49,01
67,52
86,96
29,02
79,97
29,39
34,38
05,45
09,79
53,90
65,34
94,05
08,07
34,95
48,47
49,50
85,82
98,65
26,02
74,09
56,71
44,49
62,65
38,48
16,20
72,53
97,17
74,66
59,07
67,18
54,43
93,90
58,16
74,99
53,51
74,37
81,33
34,38
07,36
31,21
23,48
10,47
19,00
08,68
08,61
90,12
18,60
82,50
83,13
16,14
43,73
11,58
62,61
13,25
55,96
10,69
89,13
40,22
12,46
11,24
01,98
42,43
42,08
80,77
28,06
62,19
80,22
78,37
28,64
54,00
77,68
52,17
87,72
95,46
72,94
79,74
12,57
07,35
46,02
04,08
31,00
28,31
77,91
85,27
08,61
43,26
44,02
98,45
70,74
77,16
18,68
31,54
14,63
31,40
40,71
72,98
19,30
76,61
92,54
40,55
13,86
71,00
59,83
73,35
45,15
13,57
13,85
45,31
82,18
08,29
29,99
03,41
57,56
79,68
79,77
71,41
68,95
19,25
54,43
42,12
12,27
25,67
71,09
73,60
67,45
