36,98
40,29
77,93
94,04
78,97
77,51
86,70
28,32
26,55
97,65
55,97
24,08
12,00
61,40
76,28
62,04
70,96
68,14
03,64
11,35
98,78
36,09
59,61
82,71
28,43
63,06
08,04
65,01
34,99
63,13
45,02
78,86
39,60
68,40
43,29
96,76
04,04
37,28
96,12
49,22
50,91
19,03
53,95
26,75
35,11
71,22
27,71
10,46
49,08
54,79
22,34
22,71
30,54
63,12
12,66
33,23
38,69
05,98
97,95
25,16
02,31
80,93
11,82
65,52
07,68
51,59
00,06
12,92
81,50
53,98
22,75
20,27
51,34
63,15
98,05
13,36
87,83
59,33
00,06
34,64
58,06
23,07
64,25
74,17
54,88
39,97
07,44
41,45
67,85
69,99
28,06
42,39
62,37
93,82
97,78
94,75
63,44
35,25
76,90
11,22
28,77
22,06
35,98
45,34
57,62
42,74
13,15
42,69
43,03
18,26
93,30
57,88
77,83
06,61
14,12
76,27
57,26
48,47
08,31
20,86
70,41
44,64
94,66
66,99
63,58
51,04
65,87
83,55
67,98
87,25
59,08
25,61
22,52
40,95
52,75
24,67
97,71
56,38
69,45
54,02
22,63
19,87
90,57
33,46
25,62
32,91
02,28
97,79
87,33
14,27
45,50
63,46
52,09
54,11
47,46
53,57
58,99
93,37
79,69
91,89
24,28
98,45
77,69
02,92
15,79
45,51
83,38
78,83
12,99
47,72
93,88
71,44
17,99
00,45
08,24
28,31
72,39
35,26
17,31
31,64
84,50
42,68
78,34
84,06
95,44
29,77
94,42
78,71
38,01
53,57
77,84
22,72
10,05
04,03
36,60
76,11
69,92
55,11
08,21
07,42
90,26
82,49
91,29
36,87
29,94
65,57
76,69
34,31
93,00
86,48
38,32
77,65
24,19
86,14
81,22
83,40
14,20
98,60
50,26
87,34
78,88
70,61
64,06
39,69
36,29
29,51
54,22
69,48
18,15
51,57
71,83
59,50
35,48
56,18
98,37
63,82
35,68
27,59
52,75
02,50
32,15
63,27
93,13
62,03
88,84
32,49
55,24
39,91
22,40
06,27
93,79
59,98
30,86
40,62
26,12
19,68
29,58
70,59
38,97
18,43
45,09
79,78
16,22
45,77
51,26
20,61
62,29
23,00
79,30
57,07
42,04
00,93
97,07
28,44
44,06
68,54
71,73
16,01
64,70
24,31
42,30
50,03
64,89
06,55
13,25
82,59
77,47
20,04
37,14
87,66
81,48
21,11
03,82
76,08
20,56
59,55
58,11
40,08
41,11
43,50
90,19
71,79
58,93
01,26
83,94
43,79
91,58
05,53
92,47
60,16
01,29
41,91
26,93
56,26
73,37
84,11
48,02
38,82
29,60
77,60
60,65
30,12
79,62
15,73
44,79
18,44
81,78
34,41
29,44
72,43
33,00
48,93
23,07
41,63
07,31
86,17
16,06
07,83
15,62
88,62
50,30
42,14
66,01
97,68
10,50
65,92
43,47
46,22
14,36
89,15
78,18
32,42
13,80
82,42
81,19
77,70
81,52
02,34
13,90
19,65
54,31
72,76
28,12
11,10
22,86
21,11
82,13
87,48
14,83
13,16
25,72
61,20
92,08
78,10
87,93
88,06
84,53
54,60
75,17
04,12
23,84
03,87
28,98
69,29
01,59
43,87
57,44
48,42
72,94
44,39
66,10
84,52
28,90
22,85
85,27
30,65
20,27
08,76
07,60
41,01
96,38
35,69
51,87
23,60
16,13
42,24
55,57
14,53
02,70
73,40
38,22
24,65
28,38
05,50
33,45
96,00
30,40
20,20
97,23
79,92
33,61
09,76
80,57
49,06
65,78
84,52
37,34
46,27
45,13
29,16
82,27
72,24
92,03
44,52
50,10
00,13
86,69
01,47
79,12
23,94
97,46
18,53
81,94
49,87
46,98
71,16
62,15
37,31
39,79
50,81
32,10
16,21
68,53
59,31
61,01
31,91
36,91
84,51
13,46
63,77
69,48
41,81
70,74
09,68
88,48
37,66
35,85
25,75
91,22
81,05
80,44
77,54
43,44
19,72
80,75
39,50
21,18
51,86
95,87
54,72
58,07
57,90
75,91
86,33
36,90
32,45
73,05
32,66
32,34
14,26
94,94
13,82
73,39
72,67
01,21
12,96
01,72
03,40
43,05
59,57
06,46
57,74
02,66
40,82
21,53
61,26
94,50
39,09
91,25
14,37
44,50
98,00
85,58
18,19
04,40
38,25
32,41
42,85
70,25
34,10
51,77
59,40
94,91
30,55
36,60
73,54
96,70
37,76
66,72
05,55
09,02
22,06
95,16
66,93
44,72
95,08
26,76
23,92
61,46
74,89
06,21
14,01
86,71
75,39
02,78
60,51
42,34
79,44
96,49
09,76
41,94
30,12
17,73
59,98
55,72
61,77
53,80
04,10
38,09
18,42
64,87
95,30
80,02
55,02
37,61
47,32
29,52
84,74
91,94
48,54
11,13
73,55
43,46
90,03
44,28
48,65
97,05
93,12
92,60
60,21
55,16
06,23
86,83
78,42
11,65
84,47
78,18
98,04
78,76
37,75
33,87
75,28
61,15
49,95
50,66
14,30
67,95
02,48
83,87
77,39
41,02
33,38
04,81
04,49
72,33
87,89
68,29
56,77
30,20
49,70
78,79
67,82
73,67
37,93
16,28
80,94
39,51
38,48
76,39
30,46
89,15
00,22
33,64
53,88
77,09
27,29
15,96
76,30
56,18
89,11
56,21
57,63
59,18
47,26
01,85
47,09
28,24
01,16
62,94
63,53
08,88
61,20
15,80
55,33
47,93
44,84
71,40
84,07
20,43
90,24
52,47
28,16
78,13
20,85
55,41
78,79
85,41
56,82
58,22
82,13
00,90
37,08
48,05
41,61
00,75
74,42
47,73
89,59
15,67
41,24
25,27
28,69
98,52
58,38
05,99
89,20
10,66
26,65
80,89
09,56
96,86
31,87
98,93
49,66
70,69
20,72
42,56
43,22
29,50
50,63
57,63
94,65
51,92
79,16
