88,39
21,03
63,12
58,91
97,70
53,37
01,23
11,49
09,70
46,55
80,98
79,98
49,90
96,82
87,34
17,00
30,13
59,02
17,35
89,05
83,03
13,24
36,20
55,06
80,69
10,90
81,51
93,36
03,73
36,10
42,15
69,36
87,16
14,31
53,61
95,09
67,33
85,37
85,75
61,75
04,00
61,79
35,59
15,02
62,40
57,59
39,41
58,87
43,28
13,31
39,26
93,53
58,61
01,80
56,70
79,98
81,49
35,50
23,73
80,39
30,96
82,72
97,88
13,58
23,31
20,83
39,22
04,10
52,91
59,35
43,16
28,14
55,51
04,32
59,91
89,48
03,94
11,84
87,58
88,01
45,68
56,01
04,40
90,12
38,64
15,32
47,52
41,35
38,43
33,18
70,92
09,72
20,29
47,97
94,46
88,67
64,23
96,14
54,39
53,35
07,55
59,62
11,17
79,21
75,08
45,05
98,88
50,30
46,73
52,59
30,62
67,42
53,68
15,01
18,18
01,00
21,76
51,59
06,45
32,11
70,68
42,51
83,44
59,21
41,85
61,93
24,42
52,07
89,35
01,00
64,16
67,33
89,36
41,21
45,45
78,40
34,66
41,93
65,01
74,72
51,55
33,39
56,19
52,58
74,53
19,77
93,08
26,32
96,06
44,96
49,98
55,17
95,96
66,85
66,78
01,74
88,35
59,37
76,95
95,66
56,07
53,76
22,33
34,02
40,49
17,14
32,36
69,89
42,33
52,05
01,69
46,42
41,95
09,29
65,60
39,96
88,67
79,14
21,17
74,97
28,45
65,89
41,43
26,63
16,99
04,77
50,23
77,76
66,69
35,05
74,18
13,59
93,40
27,63
53,28
43,16
75,88
72,48
22,36
96,18
46,28
76,56
73,22
44,43
10,25
09,55
13,56
38,30
56,82
79,85
63,28
12,25
66,81
50,45
35,71
01,71
31,77
01,37
89,32
11,54
12,27
26,81
21,21
77,93
26,45
52,49
64,57
51,21
14,85
07,04
93,24
40,38
58,33
28,24
84,62
64,77
45,22
33,07
74,48
65,58
50,78
07,90
79,05
31,20
83,91
49,38
55,97
29,44
77,58
32,20
94,93
32,24
31,10
24,44
86,83
58,02
14,59
56,67
77,30
67,03
21,31
91,97
40,05
87,29
06,39
20,85
16,14
63,90
88,55
68,64
41,65
71,79
12,95
95,53
67,58
58,67
33,07
07,02
92,85
32,09
91,71
07,03
83,27
38,65
68,62
02,20
15,05
46,61
26,37
25,29
86,23
65,42
81,80
68,99
79,82
21,22
07,49
89,28
87,61
26,86
13,08
40,83
38,14
84,44
35,70
03,05
39,99
77,17
32,54
59,97
29,61
06,38
98,94
96,33
54,52
75,77
00,31
75,19
46,37
23,78
32,22
85,49
43,64
24,28
03,30
55,39
95,97
33,53
71,75
33,40
55,40
60,17
22,75
77,79
64,38
81,78
71,39
05,41
15,60
75,51
78,63
68,44
86,91
51,41
26,82
92,51
94,22
44,06
43,99
86,41
81,78
39,49
23,86
22,34
65,88
85,64
29,73
87,84
95,56
69,98
28,89
78,64
19,28
14,50
87,32
11,60
65,59
88,86
63,16
25,46
42,92
24,10
80,68
63,41
05,40
25,36
40,64
82,90
04,50
27,50
08,98
10,62
59,52
25,01
58,54
07,49
70,80
48,32
97,22
86,88
97,17
93,76
73,70
76,43
65,94
23,07
94,84
91,56
23,91
01,21
01,55
78,02
47,38
73,06
19,64
25,56
35,06
18,90
12,19
58,49
48,92
52,34
54,86
85,89
59,59
25,06
30,88
65,65
33,78
73,46
05,16
44,21
43,68
76,34
49,10
16,20
36,28
74,82
28,84
39,11
75,28
27,43
05,75
45,70
00,80
82,08
32,51
84,85
68,26
61,42
03,23
42,42
39,22
68,69
89,10
78,94
37,01
58,63
63,64
60,70
70,66
28,68
07,95
36,68
36,65
13,02
41,02
67,35
10,44
08,31
71,32
08,53
57,06
67,34
33,66
73,41
16,66
65,99
26,49
51,97
84,56
49,95
80,79
45,24
30,67
55,73
80,40
60,23
74,85
04,67
32,10
03,67
50,28
45,12
45,55
67,08
01,55
62,22
08,04
51,81
25,61
25,40
37,45
87,41
70,44
06,08
12,73
96,70
74,03
71,13
10,86
63,44
26,32
98,85
58,09
44,83
52,27
52,82
00,77
15,80
67,96
07,43
04,27
88,36
23,86
10,12
87,75
28,66
70,71
16,60
29,73
30,38
16,58
41,60
23,04
19,87
77,59
32,81
94,52
87,75
63,31
76,46
57,66
63,56
95,01
23,25
52,33
90,22
59,64
17,23
89,38
77,81
25,51
15,60
12,79
58,82
85,12
74,67
08,17
90,39
01,00
85,82
84,82
22,91
78,00
51,33
86,74
43,47
18,48
93,21
42,95
29,26
54,73
18,35
89,08
03,97
82,27
35,26
77,21
34,03
11,73
03,69
52,12
86,91
02,23
39,17
49,68
86,49
57,12
96,71
77,09
17,97
02,29
21,16
52,00
50,10
58,45
22,73
56,04
67,96
51,58
59,77
33,44
11,91
96,58
38,24
85,58
68,12
12,76
78,88
56,10
81,69
71,20
71,69
67,96
70,32
54,41
35,10
85,67
88,15
94,85
99,00
92,92
04,62
06,67
46,77
32,60
02,14
70,22
15,36
50,93
66,73
27,23
25,74
90,63
59,72
38,15
61,95
21,86
29,38
19,70
80,71
58,10
78,49
37,60
19,49
38,06
51,64
22,71
15,67
15,47
58,57
25,60
58,93
23,51
41,57
51,34
33,79
04,93
27,07
33,86
25,64
42,40
96,98
74,77
29,94
46,01
79,06
70,51
96,78
25,42
19,93
47,23
27,38
63,78
09,25
92,30
33,91
47,56
83,43
32,62
82,58
23,69
31,92
01,08
19,95
78,17
06,38
92,36
85,17
97,40
52,88
39,45
54,95
29,68
47,74
26,41
04,22
15,21
30,49
04,96
58,37
65,07
37,43
72,44
67,75
52,63
27,87
83,13
77,89
60,22
07,58
29,75
89,90
84,46
68,01
85,24
29,79
12,45
72,90
41,09
56,16
94,42
27,41
39,68
04,58
44,11
06,49
53,88
42,73
09,02
26,27
61,26
18,30
59,99
70,38
55,25
45,85
16,34
16,50
21,81
94,74
33,70
32,33
32,80
24,63
79,95
65,16
64,89
04,45
41,65
57,06
23,38
89,72
55,98
83,91
62,59
90,37
78,97
56,72
42,85
02,93
64,24
56,68
96,62
80,41
13,66
50,27
11,92
48,57
95,81
60,58
12,11
39,17
59,71
47,15
15,40
16,11
42,48
92,87
77,08
12,88
96,10
74,40
69,50
87,53
71,04
38,44
53,19
94,14
43,86
01,04
81,00
22,33
03,22
38,09
47,43
83,92
73,53
26,50
14,41
87,07
49,85
57,57
04,81
32,14
33,81
51,32
10,54
73,14
25,50
56,29
73,15
91,53
91,21
34,33
26,87
96,82
35,65
00,96
36,65
25,81
40,95
00,19
79,94
69,98
10,17
83,69
98,72
24,27
21,41
69,01
16,47
01,04
35,71
43,41
72,28
45,29
43,03
13,23
41,86
43,86
98,26
78,35
00,64
83,49
24,23
50,14
91,49
28,94
49,82
21,20
09,44
18,35
71,92
48,74
15,86
17,78
44,21
07,14
86,42
03,71
75,61
96,64
01,41
80,56
28,32
48,78
15,00
06,32
85,15
51,47
79,68
95,39
68,21
15,72
09,86
96,51
95,77
81,81
77,16
95,64
47,14
56,29
53,05
49,44
66,73
69,53
95,90
33,40
69,21
38,79
13,31
08,65
34,86
27,33
55,72
29,86
56,26
79,09
81,64
27,98
10,87
46,69
21,74
30,18
20,24
88,45
91,25
94,70
64,07
98,44
95,40
82,20
43,14
62,09
76,58
83,82
35,99
32,88
58,27
08,10
11,31
81,76
94,78
08,79
30,93
51,97
71,38
34,70
66,56
20,19
31,02
67,83
84,57
70,13
94,70
13,15
88,57
49,42
34,50
10,01
10,07
67,63
72,14
31,20
12,44
10,34
79,00
42,54
50,27
01,58
81,16
98,21
38,22
81,73
37,28
80,89
19,10
42,09
66,93
72,61
12,12
63,89
00,77
08,83
84,97
45,02
92,45
36,59
55,46
61,52
06,39
76,46
38,11
68,40
81,21
60,10
87,56
29,48
40,20
93,79
46,01
02,53
33,37
04,36
71,32
25,51
24,56
62,45
85,20
71,18
38,27
39,80
63,01
69,18
14,77
61,59
14,40
26,58
25,04
03,77
63,59
15,55
64,38
01,09
01,55
33,04
09,53
05,52
89,62
75,28
34,80
77,60
52,23
22,25
36,69
57,53
15,45
63,32
45,65
22,00
84,64
69,90
32,28
01,87
50,47
37,22
10,25
03,41
40,96
11,92
00,52
35,29
66,34
60,91
91,02
40,70
44,97
08,55
39,01
82,39
73,64
22,23
73,67
44,23
46,04
27,08
63,04
52,77
13,46
61,84
39,61
61,23
97,95
00,96
47,12
73,21
24,61
17,09
87,79
26,07
69,30
71,59
32,41
08,26
94,60
72,01
49,98
24,33
82,23
46,98
64,31
82,66
07,70
76,62
69,24
25,36
30,78
08,11
51,35
87,71
32,51
73,03
64,97
42,81
20,25
58,74
56,29
24,28
44,93
36,25
92,92
24,35
29,23
