83,13
73,11
23,47
01,01
67,35
94,45
29,45
60,34
70,02
27,83
06,69
92,11
64,33
18,51
17,55
55,34
83,22
66,51
27,81
77,93
34,43
00,86
29,29
37,92
50,19
13,53
28,85
00,35
83,37
60,13
73,91
14,88
39,01
85,72
19,02
33,77
28,72
55,94
82,59
47,23
97,35
55,14
60,77
22,01
95,52
18,06
29,68
57,49
90,22
48,59
63,04
74,48
16,34
05,77
26,85
77,85
16,78
14,63
16,40
50,10
96,80
05,40
47,28
66,82
23,53
60,92
42,32
39,57
11,88
02,37
50,34
31,47
49,50
29,02
49,74
20,74
32,57
92,02
15,48
28,25
53,55
64,06
04,83
55,15
02,50
23,30
12,51
37,05
16,74
01,89
62,45
42,13
21,92
69,14
64,12
24,07
26,29
73,68
30,79
51,99
88,87
92,74
76,57
39,39
79,80
07,93
41,11
07,12
31,62
40,44
39,86
21,75
64,66
69,50
62,71
79,07
01,61
66,82
30,68
96,48
95,70
76,06
85,41
26,02
39,42
08,02
71,20
98,85
32,69
80,15
45,17
76,06
22,71
22,67
20,25
49,26
93,17
93,56
77,83
46,23
42,91
86,77
94,50
64,95
45,68
17,95
27,82
45,35
94,30
13,50
67,91
98,23
37,43
78,76
34,45
93,99
62,64
10,69
73,26
15,30
95,98
05,91
83,23
79,03
35,50
31,51
14,65
59,38
22,36
79,79
97,14
98,91
90,00
59,63
69,39
83,47
31,87
58,55
88,92
92,30
25,61
29,84
30,50
22,06
48,41
45,80
18,81
43,78
29,18
89,91
17,83
36,68
37,98
57,01
17,20
05,97
17,32
53,23
61,46
82,06
29,90
17,37
72,22
93,00
78,92
84,39
46,02
50,19
82,77
67,94
89,25
31,33
10,31
31,88
43,96
90,71
81,14
91,27
65,74
56,33
19,41
93,47
01,86
37,33
65,63
65,73
50,98
18,07
46,85
79,96
45,55
63,22
41,82
11,43
79,62
19,33
27,91
12,45
21,40
59,61
20,06
97,42
95,11
92,67
77,81
61,23
84,14
08,93
73,28
19,36
02,33
12,08
03,59
36,89
08,08
84,42
26,30
49,08
14,08
62,72
45,69
55,42
71,49
24,86
98,10
43,65
94,33
52,53
25,01
63,30
52,74
30,91
81,25
52,80
98,15
12,81
35,97
91,75
29,19
09,23
13,46
49,97
54,95
20,18
09,86
64,84
62,08
54,38
73,76
00,10
66,33
62,31
51,55
90,03
32,90
34,17
34,91
17,20
07,69
03,45
12,35
06,32
30,96
29,85
14,10
92,09
39,49
27,68
53,54
59,08
33,18
41,45
31,87
83,99
87,59
81,29
19,87
41,28
18,17
66,17
71,99
00,87
41,31
28,79
21,07
07,71
97,43
98,45
82,55
24,48
66,06
83,50
90,23
50,32
72,94
21,31
76,69
57,85
56,48
09,61
79,46
13,87
33,54
76,04
20,61
82,45
52,79
72,28
87,24
55,45
63,00
48,21
13,70
63,25
02,58
05,02
53,46
06,55
28,59
84,79
03,19
45,58
47,14
10,57
53,89
74,85
47,44
42,70
82,43
23,40
61,34
14,98
78,81
02,75
75,24
36,07
70,75
74,28
71,48
52,54
84,76
61,49
55,92
23,13
67,60
93,43
32,57
30,79
44,86
57,18
17,27
60,46
35,28
67,46
45,16
20,85
44,13
74,24
16,88
05,99
53,60
71,63
37,43
64,71
95,57
73,09
65,69
51,04
43,23
89,94
42,40
01,16
70,28
37,87
82,04
21,23
56,45
79,19
46,36
34,67
60,49
18,82
53,06
64,06
80,85
29,89
92,75
24,30
34,53
32,43
10,81
19,61
08,86
98,70
63,37
48,40
43,14
05,46
49,40
42,41
55,36
20,74
68,47
73,78
83,42
72,60
40,12
18,70
48,81
04,92
26,05
47,56
38,46
77,21
13,26
00,48
06,38
93,22
05,56
71,91
36,60
20,46
22,12
42,00
72,30
38,42
64,82
49,33
14,55
60,89
12,42
26,87
02,25
96,89
16,70
92,23
65,99
77,12
47,20
98,60
84,56
88,39
82,00
45,01
13,47
19,17
73,71
55,47
67,59
39,77
43,68
55,68
32,52
21,83
28,03
55,01
13,42
12,38
86,08
01,08
23,46
69,87
08,49
48,38
92,83
04,40
93,00
48,92
05,19
19,98
75,88
42,57
24,21
52,25
43,79
12,27
68,10
17,01
55,27
46,15
71,86
86,08
13,74
27,44
31,74
79,53
35,84
63,95
98,74
09,88
91,41
62,04
66,93
31,02
12,95
35,96
24,72
06,57
55,69
41,92
02,54
86,30
12,49
36,31
16,90
04,32
65,87
34,14
11,99
51,59
82,19
83,09
50,45
36,85
78,80
47,26
53,24
71,81
54,38
23,47
87,22
87,53
88,08
24,56
14,88
41,69
98,44
82,24
64,84
11,42
37,76
36,89
70,53
69,88
36,93
13,80
03,18
55,60
70,05
13,51
75,68
53,24
77,10
69,26
64,49
47,64
09,02
56,79
33,65
07,77
90,25
85,12
32,39
98,66
76,24
35,88
19,37
55,06
41,28
53,70
75,69
49,66
07,87
49,70
53,09
77,18
37,25
16,27
34,55
62,06
04,69
08,66
45,23
67,32
72,79
15,68
35,64
26,33
41,00
74,18
57,01
50,66
69,79
77,74
20,28
41,47
23,44
56,85
57,58
58,27
41,65
17,73
51,48
84,65
48,11
56,77
65,77
67,98
39,03
80,93
23,71
84,11
29,63
01,37
05,61
48,61
53,82
84,83
96,63
49,33
78,96
17,92
15,33
70,89
82,84
02,52
31,03
35,92
61,99
38,38
93,54
77,04
82,52
01,44
84,98
44,85
62,52
29,23
69,65
14,80
65,47
55,43
14,64
78,92
32,92
85,69
19,80
76,42
20,74
64,81
75,40
10,54
09,58
50,28
85,94
15,87
57,19
57,88
23,36
28,38
18,02
23,58
66,64
07,21
06,30
72,15
62,07
79,25
05,35
90,81
64,03
87,06
22,26
31,08
81,29
13,39
63,23
87,56
30,68
00,45
79,16
56,22
93,11
87,04
41,67
54,58
45,49
07,53
51,82
95,02
43,63
16,01
54,32
76,73
03,90
64,99
12,27
46,69
74,10
45,41
35,07
07,44
06,88
68,03
03,16
08,84
53,19
01,96
94,09
01,04
84,62
02,39
58,57
94,88
97,84
41,58
80,54
28,19
93,80
68,65
79,87
88,33
62,84
97,91
50,87
39,01
57,90
73,92
89,72
17,43
62,99
12,29
00,12
87,63
57,01
83,51
26,38
85,02
57,68
73,13
10,78
53,48
84,89
93,31
46,83
96,20
17,04
34,72
18,15
05,31
19,39
71,89
55,39
36,42
36,18
56,00
00,21
01,85
74,60
63,61
69,92
12,10
85,06
94,83
38,44
28,61
48,99
68,23
92,67
67,77
96,95
59,69
18,11
03,24
64,73
31,74
58,49
22,32
33,78
75,87
47,99
04,43
72,83
10,58
61,79
86,01
86,53
49,71
31,50
13,20
76,78
02,23
98,72
74,27
05,58
16,31
13,71
64,21
81,87
49,01
70,19
09,28
45,81
08,76
82,78
46,33
89,27
58,57
24,83
74,06
95,67
92,93
14,69
00,61
82,73
96,31
51,12
86,53
19,53
48,31
63,31
06,44
79,30
48,78
45,03
71,67
10,19
81,38
65,39
58,48
43,55
56,75
00,07
69,78
70,24
22,56
93,66
64,67
83,13
72,62
06,65
